gene,C1,C2,C3,C4,C5,T1,T2,T3,T4,T5
PIK3C2A,82.88678697,71.04940805,45.75615305,67.93820551,61.44811442,58.99825506,51.91689876,72.58668694,46.62472039,62.21390839
PIK3C2B,20.00715548,40.51178369,48.30183498,73.50114564,57.03292361,65.09654564,75.74760639,49.38887977,37.29396275,50.0215064
PIK3C3,22.02985691,21.39830657,19.14220565,14.06720491,17.49873792,19.48566222,19.12941157,12.00299442,15.78380497,7.565820881
PIK3CA,34.60578321,31.94367326,25.98579212,17.52006429,23.21013155,18.76397103,16.90034878,20.98279074,26.30634162,14.27889936
PIK3CB,22.60148992,19.86044059,19.5389353,39.86773754,27.8683604,36.30106702,36.31345925,47.05413273,41.65412987,34.27298715
PIK3CD,5.936188987,8.787805572,43.67332238,5.978562085,7.817723193,5.809614106,9.848404684,3.172861367,8.981944264,4.064133998
PIK3CG,1.714899041,4.745415009,60.86494058,19.75802871,10.36962247,11.40272085,13.65807563,2.723871551,15.34778826,4.209281641
PIK3IP1,11.91634974,21.1346724,58.98047474,16.62487853,11.7873443,11.51097453,16.94087719,11.58393726,23.83558025,10.86792975
PIK3R1,209.9212313,93.45831226,82.48670655,74.42830232,81.62027064,73.39599436,61.64371821,53.87877793,48.04904165,35.52488557
PIK3R2,12.48798276,10.80900085,9.918241268,22.31570233,17.98481398,19.2330703,22.00692898,25.35295828,27.90506956,40.29661433
PIK3R3,17.85253873,20.65134309,14.94348351,14.80253607,23.41266324,15.73286801,10.78055821,7.483163602,9.011012045,15.98438416
PIK3R4,22.60148992,20.56346504,21.29115792,20.30153435,15.47342103,17.14016584,17.62986024,21.25218463,20.66719214,16.40168364
PIK3R5,3.605685163,3.515122229,14.91042271,5.946591165,5.994937993,3.536286847,4.620239234,1.556498029,14.03973812,1.342615696
PIK3R6,0.395745932,0.922719585,2.909350772,1.37474957,1.134177458,1.262959588,1.459022916,0.568720434,3.197455887,0.50801675
PIKFYVE,42.69658894,38.66634452,69.32850646,29.73295583,36.29367866,37.20318102,41.17686897,36.60763634,44.90972132,32.912228
PILRB,3.123314843,4.807369038,5.081115002,2.631206736,4.480406023,5.179216849,6.670166431,5.444749837,3.236406713,2.671260931
PIM1,10.55322487,16.96046475,21.22503631,11.15785116,64.28355807,21.50639756,12.7259221,13.55949245,17.64414294,12.46455382
PIM2,1.275181338,2.284829449,34.3832364,23.33877178,11.2607619,11.15012894,17.18404768,10.44649639,16.27795724,19.39535377
PIM3,6.156047839,6.634793207,20.99361068,27.23922405,16.97215553,13.53170988,12.19905272,15.98403745,14.85363598,18.68775901
PIN1,13.98302295,13.92867183,8.463565882,10.48646184,7.088609113,7.938603127,7.578813481,7.004241131,9.708638784,7.094091041
PIN4,3.736721038,3.207549034,2.611803534,4.156219631,2.592405618,2.16507358,2.755932175,6.136194153,4.069489311,3.047919064
PINK1,41.99304061,52.72683343,14.97654431,18.25539546,36.45570401,36.73408174,37.81301058,18.01945795,27.14930726,13.35358314
PINK1-AS,3.208180359,4.16322289,4.043336357,8.727102099,5.454583446,4.560005805,5.543881797,6.889599065,5.324636085,3.570269144
PINX1,2.902136838,2.636341672,3.702810073,3.836510429,1.620253512,2.489834617,2.269591203,4.340234889,2.20915134,2.413079561
PIP4K2A,17.06104687,17.00440378,90.52048197,24.23395754,22.56203015,16.63498201,17.67038865,10.23696781,27.3818495,13.31729623
PIP4K2B,47.75334252,48.50868676,34.54854042,18.41525006,23.25063789,23.63538658,20.54790607,23.91619087,36.82887826,21.62699878
PIP4K2C,9.322015299,9.930220297,9.455390009,29.95675227,17.2556999,19.73825414,22.85802569,17.27114159,29.88167865,14.40590355
PIP5K1A,21.67808275,25.17706296,22.58052929,19.94985423,20.77975129,18.11444895,19.7778662,14.84629726,19.85329428,20.21180926
PIP5K1B,16.62132916,15.90592809,9.3892684,40.73095239,25.92405618,40.08994579,44.45967053,28.01696452,2.993981421,28.79366364
PIP5K1C,92.1648305,84.80232377,22.38216446,17.29626785,25.31646112,22.73327259,20.6289629,17.60040079,33.7476935,14.64176847
PIR,3.473769852,2.592402644,1.553857799,4.252132392,3.84810209,2.744591608,2.310119617,1.795959264,2.58703249,3.947290146
PIRT,4.924838271,2.812097783,0.925702518,0.863214847,1.377215485,1.732058864,1.053738773,0,0,0.036286911
PISD,6.287963149,7.952964043,8.033775427,6.55403865,7.493672491,8.69637888,10.25368883,9.488651447,7.644826348,9.053584219
PITHD1,15.03834543,12.96201322,12.43086239,13.52369926,11.13924289,10.78928334,11.3074276,16.94188239,12.93516245,24.89282074
PITPNA,27.30646934,29.43914867,26.28333936,48.97944981,28.43544913,30.56362204,33.43594183,28.82514619,40.5495542,26.59830554
PITPNA-AS1,0.967378946,1.186353752,1.619979407,1.118982208,0.850633094,0.866029432,0.891625115,0.868046978,0.552287835,0.562447116
PITPNB,63.53920805,59.1419315,29.88696702,29.28536294,26.89620829,25.36744545,22.6148552,46.00648982,44.7934502,49.168764
PITPNC1,11.96032152,6.415098068,23.20868457,9.079741349,11.46329359,8.985055357,10.33474566,11.49413929,29.03871301,6.459070104
PITPNM1,3.649656933,7.733268904,29.02738611,31.55529828,17.01266187,19.48566222,24.76286116,34.96134035,20.7253277,20.44767418
PITPNM2,16.88515979,23.15586768,11.20761263,12.69245534,12.59747105,9.74283111,9.848404684,7.183837058,9.388893195,4.608437659
PITPNM3,23.65681241,34.14062465,5.752579935,19.43831951,12.96202809,14.10906283,17.42721816,2.334747044,14.94083933,5.025737132
PITRM1,28.05398944,24.95736783,24.72948156,33.24975705,20.29367523,23.96014762,24.0333497,34.75181177,44.29929793,33.51096203
PITX1,0.307802392,0.922719585,4.06647892,4.252132392,3.200000685,3.608455967,3.282801561,6.854577859,7.557623006,11.72067216
PITX2,0,0.087878056,0.165304021,34.14494282,0.891139431,1.08253679,1.49955133,4.908955323,2.005676875,2.159071187
PIWIL4,4.001431095,2.504524588,4.297904549,5.051405398,4.293671806,4.402316279,5.268693864,7.33350033,3.110252545,13.26286586
PJA1,9.58584592,9.359012934,6.050127174,3.96439411,5.832912641,5.232261152,3.201744733,12.03292707,23.10888573,6.259492095
PJA2,218.4957265,191.3105273,92.10740058,98.63028895,114.1063535,113.1611791,98.64616049,31.54901774,73.71589209,44.79619126
PKD1,161.133233,184.355858,59.14842363,27.03492987,52.98512527,43.45302675,47.74368794,53.13854339,46.56484076,34.64039212
PKD1L1,2.066673203,2.328768477,1.917526645,1.31080773,1.579747174,1.695974304,1.459022916,0.808181669,0.901101205,0.217721464
PKD1L2,3.693628703,1.757561114,1.653040211,1.246865889,4.496203494,2.092904461,2.553290103,0.089797963,0.087203342,0.090717277
PKD1P1,113.0184426,105.0287765,61.62236361,30.57475016,55.96477148,44.95919627,50.87086039,62.47214368,61.50131992,33.00004233
PKD1P6,34.03810765,37.7950336,14.86347636,5.59203366,15.67595272,12.07172859,15.30960852,15.61287254,16.85582472,9.331360521
PKD2,68.94773579,67.88579805,20.46463782,10.07083988,27.30127167,18.94439383,12.19905272,5.986530881,28.6026963,7.112234497
PKDCC,15.78586553,18.05894045,6.612160845,10.55040368,12.31392669,10.4645223,11.18584236,16.07383542,23.98091915,7.946833443
PKHD1L1,19.21566361,4.262085703,11.63740309,9.23959595,13.97468654,14.79466946,3.971784605,0.029932654,0.029067781,0.217721464
PKI55,3.385826311,3.339366117,4.496269375,4.635783435,2.025316889,2.345496378,2.512761689,4.849090014,4.76711605,2.06835391
PKIA,5.584414825,5.624195566,5.884823152,2.174022576,1.417721823,1.551636066,1.134795601,2.484410316,2.790506956,0.381012562
PKIB,0.527661243,1.757561114,3.570566857,52.7520184,26.32911956,33.05345665,34.28703853,1.616363338,0.174406685,1.814345535
PKIG,42.08098415,46.53143051,16.10061166,12.50062981,16.56709216,15.15551506,12.92856417,14.87652924,5.290336104,5.515610426
PKM,106.3237405,138.6276329,219.2592536,266.0619983,139.1392703,154.0449852,161.9515437,186.7198982,400.2342737,424.1758426
PKMYT1,0.087943541,0.175756111,4.793816613,4.060306871,0.931645769,1.443382387,2.066949131,10.35669842,2.55796471,7.511390514
PKN1,36.27671048,42.31328383,40.79703242,11.60544405,21.71139705,16.41847465,13.17173466,15.98403745,31.0153221,6.731221934
PKN2,45.37886692,43.0602473,31.34164241,56.55655791,41.8025406,47.45119596,47.17507429,46.93440211,57.78674821,57.96833984
PKN3,3.605685163,1.889378198,2.380377904,2.269935337,3.321519699,1.948566222,2.553290103,3.023198095,1.191779012,4.590294203
PKNOX1,10.68514018,10.58930571,10.05048448,7.8968173,8.141773895,7.361250172,7.295114581,8.710402432,9.883045469,11.93839362
PKNOX2,3.869515784,2.6802807,1.388553778,1.246865889,2.875949983,1.623805185,1.580608159,0,0.232542246,0.308438741
PKP1,0.263830622,0.087878056,0.396729651,0.191825521,1.944304214,0.324761037,0.202642072,4.400100198,5.87169172,8.436706737
PKP2,1.714899041,7.733268904,22.01849562,154.0998356,64.97216581,79.13343935,93.2964098,46.78473884,39.24150407,92.84006102
PKP3,0.307802392,2.109073337,5.289728676,53.90297153,20.09114354,26.52215136,31.24740745,51.6038962,23.83558025,48.91475562
PKP4,30.60435211,25.04524588,19.37363128,37.4379476,29.97468996,31.86266619,28.97781625,56.42305356,60.14123846,54.04935348
PLA2G10,0,0.263634167,1.091006539,4.475928834,2.673418294,3.391948609,4.822881306,0.688451051,0.755762301,0.562447116
PLA2G12A,20.84261911,18.14681851,7.703167385,21.77219668,22.07595409,26.66648959,26.70822505,15.05612517,14.47575483,20.15737889
PLA2G15,3.078023919,5.668134594,3.702810073,2.781470061,5.144304899,4.257978041,4.377068748,7.213769712,12.5572813,2.975526677
PLA2G16,8.882297596,8.568110433,2.777107555,2.557673619,13.6101295,5.809614106,2.229062788,6.016463536,44.64811129,8.618141291
PLA2G2A,1.407096649,10.85293988,13.45574732,111.1309188,19.0784851,9.995423028,8.673080668,3.561985874,3.081184764,39.82488449
PLA2G4A,12.1362086,16.38925739,5.058303047,3.069208343,5.184811237,4.077555242,3.323329976,0.389124507,6.511182897,7.602107791
PLA2G4B,3.024818077,3.388577829,5.511897281,2.121270558,2.592405618,3.572371407,3.562852904,1.287104139,3.110252545,1.033088348
PLA2G4C,12.00429329,3.383305145,5.78564074,1.182924049,5.387342926,4.546654518,4.741824477,2.065353154,6.714657363,0.489873294
PLA2G4F,0.131915311,1.581805003,3.669749269,17.61597705,7.493672491,8.263364164,10.53738773,5.687204337,0.029067781,10.61392138
PLA2G6,6.551793771,5.228744316,8.628869903,5.371114601,5.751899966,7.144742814,7.538285067,6.196059462,3.720675941,5.370462783
PLA2G7,0.131915311,0.483329306,5.917883957,2.65358638,1.782278863,1.190790469,1.175324016,2.0354205,7.615758567,1.505906794
PLA2R1,20.49084495,19.11347712,7.570924168,4.603812515,22.76456184,29.22849333,27.68090699,19.3664274,29.15498413,14.2607559
PLAA,19.25963538,18.10287948,15.04266592,24.07410294,17.09367455,17.14016584,17.99461597,25.53255421,20.81253105,32.18648979
PLAC8,1.363124879,5.228744316,23.60541422,111.7383662,55.04811305,74.081601,75.46390749,5.507608411,24.38786808,4.40885965
PLAC9,1.407096649,0.61514639,0.991824127,0.575476564,3.969621103,1.840312543,1.49955133,0,0.232542246,0.054430366
PLAG1,2.330503825,2.856036811,5.157485459,3.580743067,2.430380267,2.16507358,2.715403761,0.74831636,2.819574737,7.493247059
PLAGL1,9.967520886,8.172659182,10.74079408,14.67465239,19.52405481,19.0526475,21.68270167,19.62953543,6.859996267,8.545567469
PLAGL2,11.34471673,9.754464185,19.83648254,24.68155043,19.7265865,20.35169165,24.43863384,152.2374803,19.41727757,26.05400188
PLAT,29.98874733,24.34222144,8.694991512,34.04903006,43.17975608,45.06961502,39.47467556,11.01521682,24.94015592,31.66032958
PLAU,1.758870811,2.284829449,3.83505329,3.580743067,10.49114149,6.567389859,4.174426677,20.26440703,73.97750211,26.05400188
PLAUR,1.055322487,2.46058556,1.586918603,6.873747852,14.17721823,5.37659939,5.228165449,10.92541886,45.98522921,7.964976898
PLB1,1.6269555,2.46058556,1.256310561,0.415621963,1.377215485,0.757775753,0.607926215,1.855824573,1.860337971,1.687341347
PLBD1,5.056753582,3.734817368,10.34803172,27.46302049,21.91392874,23.23845643,22.57432679,57.41083115,35.75337037,31.87805105
PLBD2,11.78443443,15.42259878,10.976187,10.19872356,14.05569921,12.41308853,10.57791614,11.46420664,26.3354094,12.93628366
PLCB1,49.90795926,62.87674887,10.57945735,5.211259999,13.77215485,12.05224293,7.376171409,15.47518233,2.645168052,2.703374847
PLCB2,4.353205257,11.90747655,26.48170419,7.257398895,10.57215416,10.06759215,12.36116637,3.53205322,20.95786995,7.420673238
PLCB3,9.805704772,14.45594017,18.67935439,80.11912613,35.52405824,36.30106702,45.02706833,59.17685776,32.5268467,103.5628431
PLCB4,27.70221527,16.38925739,20.23321219,28.96565374,39.65570469,49.79669234,54.06490472,239.5510332,0.406948931,3.773838713
PLCD1,6.551793771,9.402951962,10.11660609,20.26956343,16.16202878,17.7175188,18.31884328,4.579696124,7.761097471,3.102530865
PLCD3,10.15747893,18.80590392,10.84394379,59.46591165,49.4177321,64.01400885,69.95204314,18.76777431,38.71828401,11.35780305
PLCD4,18.73197414,25.88008741,1.190188952,0.447592883,1.903797876,1.190790469,0.688983044,0.029932654,0.174406685,0.072573821
PLCE1,23.34901002,37.12847854,39.70602588,133.6064757,106.369643,134.6314921,155.5480542,34.09329337,10.26092662,9.325736049
PLCG1,35.70507746,35.89818576,52.10382746,24.07410294,33.49874135,31.50182059,31.45004952,55.52507392,32.84659229,23.0784752
PLCG2,6.859596163,8.699927517,134.9211421,24.10607386,19.32152312,19.9547615,28.08619114,3.891245073,12.96423023,18.17974226
PLCH1,0.967378946,2.328768477,1.851405037,13.5876411,10.2886098,17.06799672,16.45453622,14.09828023,9.795842126,13.62573497
PLCH2,0.659576554,0.483329306,6.248491999,1.055040368,1.053164782,1.551636066,1.49955133,0.419057162,2.616100271,0.163291098
PLCL1,24.00858657,25.26494102,7.50480256,3.005266503,5.832912641,6.206544263,4.944466549,1.376902103,2.325422463,2.140927731
PLCL2,8.574495204,6.283280984,29.55635898,17.13641325,21.95443508,25.43961457,25.93818518,6.076328844,11.07482448,1.741771713
PLCXD1,5.584414825,4.657536953,12.5300448,8.951857668,8.911394313,5.268345711,7.254586166,3.292591985,3.982285968,1.995780088
PLCXD2,0.527661243,0.61514639,1.322432169,0.927156687,1.336709147,1.723759415,2.026420717,1.317036794,1.567916096,1.32447224
PLCXD3,4.924838271,2.6802807,1.124067344,1.214894969,6.886077424,2.562003736,1.053738773,0.029932654,0.029067781,5.424893149
PLD1,9.014212907,8.436293349,16.72876694,46.35783435,31.10886742,42.83237232,43.64910224,20.354205,17.78948184,17.09113494
PLD2,7.255342096,8.919622656,7.339498538,6.074474846,6.562026722,9.381985513,8.87572274,5.926665572,10.98762114,6.858226122
PLD3,29.50505786,34.79971007,27.83719716,20.74912724,30.339247,25.47569912,23.79017922,20.05487845,73.07640091,21.42742077
PLD6,4.353205257,4.789354037,1.256310561,0.863214847,0.972152107,0.866029432,1.377966087,2.155151117,1.714999067,2.485653383
PLEC,309.5612627,374.3165784,262.4697248,443.724402,355.6861521,316.2811655,335.7373844,358.9610721,541.4455528,562.6209301
PLEK,2.286532054,3.383305145,43.21047112,6.458125889,10.36962247,5.593106748,4.701296063,4.340234889,28.02134068,3.374682695
PLEK2,0.175887081,0.439390279,0.892641714,31.81106564,4.779747859,5.629191308,7.497756652,10.68595762,8.691266456,33.42024475
PLEKHA1,32.89088417,24.47403852,13.75329456,20.74912724,15.23038301,17.537096,17.30563292,32.53679534,35.8696415,20.01223125
PLEKHA2,58.57039801,58.52678511,130.3256903,36.6386746,28.55696814,26.41389768,30.15314027,53.6393167,38.07879284,27.1426092
PLEKHA3,18.16034112,14.85139142,9.290085988,9.559305152,8.587343611,8.948970797,7.700398724,12.99077201,14.01067034,9.126158041
PLEKHA4,12.04826506,23.85889213,8.033775427,4.571841595,8.749368962,4.871415555,2.999102661,21.97056833,6.656521801,4.971306766
PLEKHA5,24.00858657,18.10287948,11.93495033,24.77746319,22.35949846,27.13558887,26.99192395,27.98703187,28.22481515,23.98564797
PLEKHA6,14.46671242,13.4014035,28.86208209,71.58289042,56.42532854,65.81823683,73.64012885,56.21352498,26.42261274,65.84259946
PLEKHA7,6.156047839,5.624195566,15.30715236,39.13240638,27.74684138,32.51218826,36.43504449,24.21551741,14.76643264,21.15526894
PLEKHA8,13.34675143,13.45281216,14.65916059,9.728431321,10.17519205,12.56103522,13.08459857,22.09568683,16.92645943,17.7294217
PLEKHA8P1,1.119960989,0.91524995,1.143903826,0.278466715,0.802025488,0.501575379,0.532948649,2.059965276,1.415310247,1.811079713
PLEKHB1,12.18018037,10.54536669,4.959120634,2.62161546,3.726583076,4.510569958,4.57971082,11.28461071,4.970590515,4.481433471
PLEKHB2,23.61284064,24.38616046,35.77179017,79.70350416,62.05570949,70.18446855,69.99257156,48.04191032,93.10410187,90.46326837
PLEKHF1,2.726249757,1.801500142,2.97547238,1.37474957,2.551899281,2.345496378,2.229062788,2.24494908,4.331099338,1.106750776
PLEKHF2,8.838325825,7.952964043,47.7067405,22.92314981,12.47595204,14.46990843,16.33295098,15.83437418,13.54558585,19.72193596
PLEKHG1,17.28090572,9.183256823,46.88022039,26.40798012,32.12152587,24.10448586,25.53290103,17.18134363,40.43328308,17.21813913
PLEKHG2,25.72348561,33.04214895,30.74654793,10.5823746,23.57468859,11.11404438,9.199950054,6.076328844,15.17338157,8.599997835
PLEKHG3,37.50792005,33.39366117,16.92713176,16.433053,30.54177869,32.2956809,34.00333963,14.93639455,11.59804454,37.57509603
PLEKHG4,1.363124879,1.713622087,2.446499513,3.229062944,2.268354916,2.309411819,3.64755729,18.52831308,5.755420597,7.783542345
PLEKHG5,10.15747893,5.536317511,6.380735216,3.708626748,8.141773895,8.985055357,10.41580248,13.37989652,4.476438242,14.87763339
PLEKHG6,0.659576554,3.163610006,8.661930707,31.49135644,26.28861322,32.72869562,37.16455595,29.27413601,7.964571937,9.543457514
PLEKHH1,5.188668893,8.568110433,12.66228802,31.1077054,23.73671394,34.02773977,38.05618106,20.53380092,11.42363785,49.5316331
PLEKHH2,40.80580282,56.11013858,11.27373424,7.417253496,18.7544344,15.04726138,13.77966087,2.51434297,3.488133695,3.991560177
PLEKHH3,4.70497942,5.404500427,2.97547238,2.174022576,3.281013361,2.020735341,2.918045832,3.621851183,4.185760434,2.521940294
PLEKHJ1,4.79292296,5.580256538,11.80270711,22.89117889,16.36456047,16.23805185,21.60164484,15.41531702,6.743725143,16.22024908
PLEKHM1,14.95347992,18.08003118,19.24634718,23.55969084,21.21357416,21.46706539,23.9591827,18.97131636,24.0483564,16.34797901
PLEKHM1P,9.582767896,14.43484943,19.76540181,7.739840081,15.24212985,15.73611563,21.71634025,6.830631736,15.8907744,3.410243867
PLEKHM2,27.04263872,27.81340464,29.721663,17.71188981,29.04304419,21.6507358,21.15583228,19.33649475,31.30599991,15.54894123
PLEKHM3,33.11074302,40.59966174,17.1916182,12.59654258,20.53671326,20.89296005,19.65628095,14.60713535,18.02202409,10.14219154
